5000 5000
59385295 75877 15185
156325087 632702 57723
510317092 470534 66565
541658280 942915 99141
793357074 982057 46986
419248737 268680 89259
424031683 566760 43863
676730010 967643 77347
6827862 876468 55295
299733605 463828 77570
707634274 843824 93039
218930587 331639 52808
478803984 203239 57760
645212122 531520 38720
397505382 566649 25624
30234536 201758 34627
823308771 173036 50308
341337788 452242 35815
619433444 717788 44855
978829434 451900 61316
864003967 78520 37737
293314466 703031 88942
470275718 359921 8818
654215042 667055 15520
340692606 877370 57232
840179970 99385 66123
608916675 80669 815
785881762 380598 17289
985978378 1384 95986
383411668 764067 3198
432265110 499054 62400
926870695 643255 12228
965821493 355365 43383
859865604 208077 43127
463512967 688587 12016
983867215 790546 79935
277695148 499761 30642
569863990 699431 12708
637197044 999224 31392
554380574 283868 99104
698237600 435041 25567
928506232 53857 57275
888531144 745954 65859
736454161 251326 44904
359388389 90038 98951
261476421 446518 94346
368102115 609374 6624
178662552 392826 32911
645329626 768995 75312
430338009 173693 41126
802799961 24034 15167
903789403 55700 56332
609318821 645408 40576
772974831 723676 73702
290951278 375702 77264
698348124 224685 86187
710610618 588507 49322
258205831 990715 93933
929713376 261650 51074
831666510 703156 32570
472386224 330650 21656
797487269 660289 34468
878650431 863666 66028
974421741 133409 63819
923955775 485862 26758
567783533 360526 10469
977175039 38816 97623
1858399 258557 76237
908428193 637207 56346
405534027 815335 46371
30586669 522452 59895
452229654 838553 10112
726482264 597055 8575
17852046 397025 40071
994599247 960121 66213
301456291 477497 47625
402906706 95568 68438
316206363 997686 45588
362741108 311146 63744
923012222 930584 41522
898734472 915385 32744
460679706 793362 32968
96109042 628802 22327
661012213 553649 64951
637414035 94110 61109
187656029 897261 72622
299523809 486461 65512
823267948 781406 62182
345200964 295698 38203
842566550 497373 14707
643380908 964872 95893
611457297 370949 18443
326907034 391982 1369
420841716 994270 37647
546690555 416340 32496
571681851 548660 18637
860348342 397016 83843
208647087 429508 15694
289201709 589020 9058
40667366 151441 9428
720035539 685605 17970
602944919 958840 29328
555666209 723134 13145
861970143 429739 79598
241187651 724879 47958
308982044 694958 56665
934800467 99238 16127
952469911 959550 24607
466016971 415618 14293
165990375 637547 29407
366381927 883086 35966
275708073 467860 11458
760018710 19351 79878
482088689 759423 34706
403544998 212429 52087
465336438 526955 65279
356503024 796863 77448
356482331 777753 89988
252299399 830400 34635
275091487 547675 2897
805051182 102461 8571
587993019 212721 56570
171108948 516617 40172
213555362 958607 35566
264874486 810102 22144
17806273 868921 15668
213629490 416473 98501
529351293 885201 10102
488702532 517001 86418
218871453 558581 57639
133587247 910456 64792
780321776 997709 73862
136614539 863895 84558
181451314 973666 36460
893567549 642755 43238
336101111 753764 13126
19318782 692790 28937
334184764 752717 43607
157050209 252999 5378
682096775 224969 45130
114356071 420541 70885
623700209 680527 61217
153601205 787102 43129
814443738 760451 88299
717755452 239124 28206
999628069 193937 9566
405455329 57319 33616
331939865 885517 2273
487878247 351610 42787
575098699 159702 42546
808794056 615611 72931
155011092 843694 51706
132009080 918629 67620
649076463 938729 36242
663894685 56303 52090
87450579 594979 59629
772058937 332370 10387
786225205 984850 67181
918944834 699891 78975
906887864 520302 53489
358766056 428666 74413
864392931 693120 26780
783411635 248578 64899
422138723 200226 11594
414764156 581750 46254
12389522 897297 17322
373692216 328716 1392
215621177 279433 56334
477353786 93441 43073
943023457 155555 96539
238158882 626818 19049
759647578 816969 20797
826735804 861625 82689
435409169 15984 24388
112990248 211738 23443
872559397 771106 50758
319194155 169072 33255
185587982 843368 48143
759977606 31758 61971
890220818 403984 6295
425056475 292780 66161
21541782 130490 56280
517769884 31053 68668
659223067 141817 43303
230495951 460754 16121
316712390 245930 41633
919343234 37957 48144
431500441 237258 36735
480887943 55926 87553
132281650 587048 69718
405460555 769079 43387
17483971 852127 3442
862598859 11099 19803
402829916 734020 40938
430776931 827209 75500
927686108 882253 92451
723003731 354763 87451
213098619 789587 87117
80448134 605497 21165
375016877 675309 60542
118520948 759709 50224
658096276 374177 14821
659166558 894408 59555
393891341 685258 62740
200444068 414558 30534
145152150 208562 1177
901959500 473589 90416
960837592 827632 98551
369211712 958430 6576
788591728 912271 90626
792676577 815260 72946
871871278 739859 89027
196407498 353151 43508
406439657 550395 98933
908318362 407762 50429
567160635 70713 99234
339536748 155491 80564
837129418 790783 382
197825780 33575 91952
444067716 16740 37285
540373986 584181 67826
190745064 433602 25623
781615416 480245 98112
604140835 107325 20542
655228725 751331 33963
137050181 779634 74202
954560906 986304 95619
388586148 298484 11344
299752297 618147 9276
983594597 596135 77132
773915851 968510 309
643077285 887124 72739
722846080 157211 36884
979224097 814776 77597
98529880 801121 68092
274576469 559769 41646
450905230 241479 89995
941742492 387800 49231
306105679 445130 34530
158415856 122610 38873
765570554 228085 26395
514650096 478069 96476
810488273 553363 35087
888424858 425859 28527
920468304 780992 41656
458468521 908801 64034
437384620 506520 59496
414619616 243073 62086
672712541 670814 6224
132564493 716181 57834
779723536 528229 28983
979741695 555417 92871
558718808 649982 20495
453926697 555800 63979
849633945 96369 34348
912067630 309627 68276
243558540 70451 4078
720790779 80428 81835
134099769 531130 26575
566999500 28317 33683
437610797 770466 34167
731172532 124438 98190
256910034 783126 62391
76522376 17419 60610
440614544 541089 12018
380299241 894126 61771
582565106 726187 64681
968550731 148786 64430
102777342 431752 61628
798824925 332752 14835
347208969 512166 56577
781942483 256059 86072
962116483 367385 97589
20908406 977938 64406
763426291 995070 9310
869611177 513136 49301
141483171 353557 98436
700063558 987275 7332
633483536 828834 5398
902723482 916168 24907
727448407 604856 55834
514287169 722181 63082
409256665 728116 94870
864835387 649839 44813
44472511 965414 58999
653344475 897897 23742
576008231 502527 15346
224923277 452688 88611
226942471 925581 71137
761612155 940415 61213
902660723 69900 38287
696039045 630027 51845
576119210 505488 58364
556369945 157445 80480
677109852 544173 83738
752184645 136528 30044
129875601 330418 75042
201351274 729842 36858
598588767 416183 61921
686308258 866819 62211
499991904 455565 51029
620371996 424248 34265
711114300 245659 45761
139143555 639012 74762
865893208 412778 16168
1646971 292185 41339
873247654 162954 76350
398250566 46485 5988
958038964 744693 17553
786646538 156340 2804
343331454 226230 65798
211698666 532484 10698
417925284 421958 90720
658976993 348214 39146
485279548 558682 7964
559314548 685581 18232
16513520 631678 22404
594346596 135147 75401
251486850 483811 20852
658051104 228407 2802
483042514 727406 44913
663378604 78767 11328
965188885 994235 9906
364043348 902325 82897
764863282 556390 517
25283060 745102 28609
548438116 910289 3874
964121197 748566 87376
147060840 28219 95120
169420224 246371 77722
762342915 463241 43481
34128425 842527 28127
997062780 306787 16174
859590261 552361 81674
653477537 415483 51718
608330568 672498 15769
325535120 938740 53710
140583561 580980 89529
82250497 380067 20295
695262440 826402 4597
625098936 804309 64087
17177532 81540 19176
769064899 300769 90435
199705229 729178 97796
378465669 755134 45304
203592055 195709 38189
360630822 208211 17833
874724016 709241 17233
515550405 573569 63403
398268619 824491 61011
536362695 503548 83830
264611216 723020 11936
740755890 534357 33731
308823005 404396 8896
910601753 513101 83899
952567943 919683 29043
564252942 870464 41507
866427132 413348 48850
697962131 396287 85238
783150112 576760 90130
140783551 424610 40648
50086940 149786 4098
809708301 107010 14282
96910179 785869 17874
324405252 831360 43105
819382676 307707 66701
747215338 144591 69271
132625419 972780 98451
382955981 231252 70296
553531176 263748 98133
660292984 577734 38370
685791195 617606 33261
944025534 321263 97656
541528614 375473 50665
52804723 833732 98986
889984121 318008 91169
339997797 401407 34840
619812099 93563 77317
100299615 81612 95055
941668023 962033 9108
38299646 883379 97939
245880444 629365 50562
754540938 441224 93993
465257098 516558 74551
826561580 301916 23963
931967850 803135 71659
660378457 898976 25463
107003127 503203 6733
734039035 185483 27302
961704284 511847 60933
139858162 740613 36961
604961656 35113 87795
415177554 257902 98719
821811376 160650 25281
950243790 597586 1959
904367182 300272 17527
423914971 482878 38733
471937345 82936 21329
875344507 674406 55914
237942086 771872 30455
237950783 766956 59591
468998334 844115 66825
494840243 260475 32183
382890074 599147 4576
369169689 205188 52793
581554563 522673 49150
582259796 120021 57020
316934796 201483 36487
672815341 982038 54548
947256712 505661 5318
475781017 992493 8996
188041338 79860 84652
794160247 985218 44068
759402661 384830 69983
88712792 677534 91436
243054262 686224 83953
52187651 162507 43623
668687271 606166 70618
285868765 614698 54841
224933328 639440 20544
906722162 150932 38104
272799632 179248 27749
496251115 381541 71275
189520868 69015 51045
768767401 426748 23793
273195254 828810 87112
826578561 247429 70126
827363250 748556 92211
340177172 990238 30355
484521178 778856 33207
405791117 206211 91093
655624450 213152 21780
475895760 168895 78718
82056168 149409 21142
338843143 376263 63552
85480532 700440 3471
652795583 79610 84476
84633280 41862 96408
140113208 35679 29777
171003139 528701 715
998071260 289852 51056
308478810 716955 37512
78927519 587039 54712
682224671 541265 18
775315111 599637 97340
915442415 996122 59621
433162735 764041 34733
510909433 772663 97904
803651934 195128 34929
898093122 319006 12079
787661428 598356 95366
937157445 658144 98071
476569029 172318 45679
417168104 16211 74829
338460493 793269 94161
769541751 552083 29748
841850748 296840 80701
992219237 75563 4574
904397334 119516 66616
223103401 138189 58101
786328038 763081 22038
551814165 408645 20219
63913411 726003 40555
559152646 894352 91632
5264134 694115 69170
543180737 848174 7319
74530911 877344 95562
932183566 481735 54103
388198643 872516 56996
399562521 457019 93813
829476637 582534 73551
419374030 694376 39588
823346177 753520 74707
694746988 717644 63442
366872842 443224 3346
935553750 612652 74835
371031777 185291 54464
388475698 79561 37772
885913525 432106 20593
877751038 501045 53639
687495918 893226 37770
285519859 162399 41476
612309572 564234 72982
833353220 772184 76484
873517177 96372 32961
21053475 104808 43630
323683397 996826 95306
13791679 824157 6886
688322346 944935 65098
386633872 674657 66528
213024404 485458 76680
314434039 785732 26439
716692500 945015 69280
616951767 953378 84789
209843077 423256 46128
969910409 989737 30293
245908442 781123 71233
141529016 502463 92786
354670094 879837 17595
426543223 562931 7997
669693664 212689 40504
581477148 218261 29398
628993420 351431 46317
539393933 546341 11046
832885589 200926 485
67483950 881443 7681
440234310 203778 63453
152897537 600111 91631
189887694 413948 60078
397681436 666756 5440
288122479 264533 97857
734868541 301030 56597
458062224 79768 11880
484796577 662219 35563
991944496 455284 1725
970856913 816183 12515
366748652 763078 49034
874124926 41347 85519
292307309 601562 32259
933784988 871009 10894
424749171 415161 7209
194597326 783965 45581
873213220 70121 69115
309129477 9492 71910
696712793 592684 39696
275715342 392635 35969
587015666 660310 43558
71805076 282509 37961
844490697 420854 43424
563476554 481153 26351
563557701 256929 57175
740680367 95748 47262
496997076 371549 19284
188629912 772788 97180
744045031 809719 48442
442998642 316916 60163
241757679 862309 67616
287665904 705329 89143
795095925 380593 24439
478084146 455393 3870
106733097 686777 32849
313659781 544586 5791
773241040 571757 85442
660903897 212892 14311
874500783 970491 86438
50323958 749991 91876
366315388 329944 85519
46222613 260390 35288
633033567 872415 96212
600153786 240401 61747
126555350 737878 95997
844040952 353698 19104
126779465 782674 36516
465065123 268317 24567
662454956 759598 20515
784918190 104133 63893
723792927 682128 3638
86809409 733638 36129
732336660 248946 35754
19394637 710609 84192
194289054 631704 10328
536270612 554213 93114
428044880 369622 6608
670427496 236995 85534
115127273 617522 2854
501975617 143511 53823
153708998 968724 52854
303097598 98295 91649
523149366 481213 90288
285395492 928405 35733
722229310 699028 92472
364371383 902590 25109
292819453 190283 27808
168178237 907735 24166
437586324 860099 39141
279062195 688981 44690
561398842 244480 25331
731145845 353868 33221
799543862 821753 83905
788273989 584075 59958
673640169 8421 41114
321406351 846455 59847
978088848 44750 98751
594071578 7502 89296
7325041 294931 28256
10977298 957518 97107
194473772 477559 54896
829153066 101945 92019
232599499 653035 62350
3144786 872208 41694
940641354 739816 98937
958423949 761795 25713
326068323 600554 26705
291549914 594637 36465
107605505 606879 40896
577233456 583458 34817
257722096 627895 24406
902976155 248850 93877
640212407 609471 12504
758479153 875257 46613
871720058 666283 97337
807672896 281882 42144
185906271 521543 17011
735372114 588288 89941
373829175 491355 86285
288389709 174850 44383
226333535 963919 7905
207762977 415670 70355
301459187 226067 3610
411949194 741710 29977
7120358 958101 10017
357194335 591454 15716
601612559 65086 82866
383443976 995351 47670
888229039 479101 10252
481095245 184425 36497
853195970 939483 76070
449674344 327489 44588
255917606 447281 66551
819919292 748985 55508
702103685 534595 16675
195263223 305555 6003
146784414 954379 71285
602848815 412666 70312
74546302 164782 36283
72942197 427159 40731
699548079 461508 38341
646541922 290829 10232
209067154 683841 53009
143693071 376075 35890
712593337 472998 10879
620085722 801158 85304
391487452 802580 59162
625181578 651982 65796
362732808 293947 83879
957136680 428747 33197
278375996 439905 108
789794797 115333 63190
286262923 609270 31606
397776841 226079 70901
313802086 339403 22456
409359296 879598 71280
648509033 107570 6153
834287587 321840 6331
308565957 659234 5411
732421164 756815 16831
680701496 827562 46417
70559495 475383 89478
762964080 282455 98644
834015397 331977 12302
806156127 356204 44100
620801686 844862 7432
37619876 233545 1649
302159128 670410 62048
436789144 430376 25845
463457891 872028 13309
245779569 41109 4131
514179327 980264 51490
760668822 752459 67058
285962261 452974 83821
323868132 398983 41672
300438029 970617 89943
701747574 474653 67083
251521740 235032 18995
526245067 837676 68800
496189926 878871 61120
520405371 164936 71111
899991880 498033 8942
990097739 429527 59109
310906026 926085 41334
722840953 576858 17840
684320985 426158 16418
673115655 614429 36533
328767897 345274 21724
743187487 967011 52068
130398584 715979 59860
628701848 19676 91850
712129893 381065 38112
906538747 315560 7088
24470090 992357 87601
884127144 198603 61062
727699065 821311 76832
557097806 982089 34182
92895087 83616 99728
662922669 747369 24197
245644441 813329 25910
714651635 534168 53502
502402420 709893 72068
238205537 382218 38665
963732032 455568 30553
642326022 253769 58341
307225343 957012 34098
9769917 383546 58945
160607181 549816 26373
680007152 340967 23964
435269497 46039 82009
699535645 708168 21788
142397809 596015 17462
368445500 126988 81229
421118363 170697 78898
406714851 960127 97075
190056689 38655 29257
769479345 186240 18557
375647967 270730 63219
102636731 13685 24331
626862950 225024 58751
31109423 989075 34654
45629418 28559 68655
985590876 893738 12088
142234496 236451 45181
732522013 235075 17865
135310804 831143 20195
343474289 142937 74549
440708590 583750 42116
36336164 649076 3124
617541650 13570 96869
78627398 936547 72839
264984334 588632 5765
214558504 810215 32381
690765196 366168 55224
335265545 696301 77066
891468486 185837 31827
764304930 792972 62181
352898799 486789 8109
764174638 664076 28653
346745197 962431 33179
293811778 117240 9469
332580517 949635 56148
427418490 196877 64752
772399021 83970 86193
532455826 637025 5969
744285294 545331 57315
594362560 722307 31642
908781759 628633 26958
635251085 495734 2913
331679932 49599 54728
476603207 624268 63107
212037360 892792 93076
379099070 217428 76823
531813364 876416 94687
8643737 747454 40700
112934607 534719 92244
1923223 465880 18464
376258479 684019 26589
106106786 73835 13242
671234455 576923 90807
921318408 45919 64534
887520672 133942 11003
646165272 899843 18014
523216008 841062 15814
242407418 386331 99714
599161178 544397 12974
774044473 359788 54010
795693176 843604 68581
757241134 472135 71251
64887578 672493 18164
946527508 686188 53707
97408902 917857 65661
416769837 850864 10453
301564904 868470 18771
908205085 704019 70845
697003892 80080 72834
855217705 48110 79850
173097131 553825 74255
436044880 60367 17533
740985003 354867 17276
685994022 23774 95099
57328805 899666 75963
864507281 728463 3651
616338152 30574 29658
472164970 988226 67615
904509832 299246 19094
60394803 188580 80868
659938108 435223 25948
37435285 676874 11048
713538623 280935 10787
548859770 894666 69658
614711957 674592 66560
595671765 255902 64608
915597897 372419 1431
106299967 559502 44045
582062806 810845 39143
329923095 30765 50256
226450469 269538 59968
686904464 730835 93510
647691356 571714 22542
693349892 46641 56148
859260753 714865 6793
940300610 482225 19662
78944791 378941 23418
50127608 63204 75622
5349942 71029 35678
169762684 480240 88474
504058539 72297 20517
348334970 96008 94805
5595670 249720 44245
757238183 235595 99843
652521980 226002 46475
449338071 322417 22222
