100000 100
458628119 1 897
989239453 52712 52094
336920813 44583 44815
631234306 90615 90045
471037534 78002 78188
594842812 46884 46201
169867245 84971 84738
587825276 24260 24327
899207727 36396 36225
935967153 60193 60875
129544708 82950 82144
344168586 18419 18499
946821956 92119 92699
740049363 90092 90481
361607153 48149 48716
659193958 44567 44719
342775361 64183 64125
935013350 78363 78421
315766062 14277 14577
579194940 4832 4235
725575456 68060 68490
444476708 36288 36341
819924128 4723 4467
970911120 90435 90628
63481807 28790 28280
320562852 62958 62740
361366375 265 822
753381828 46998 46930
520640618 80677 80540
74980109 14275 14528
431131777 86181 86939
440519380 84650 84297
295703340 80230 80076
160700408 46258 46502
860499064 62968 62270
976863574 50435 50501
494091405 90416 90831
526880997 8894 8590
225225197 66075 66306
701351214 50972 50547
490553324 54565 54062
711292670 24682 24409
935785354 30184 30875
339742392 94912 94283
166962801 52775 52642
428405764 52168 52704
277768738 22058 22076
631949408 80468 80199
345214423 58301 58909
864929224 12305 12015
247426911 36915 36061
334144433 86368 86428
239143545 36917 36048
645667881 94155 94338
222739771 64369 64520
967557778 22737 22034
68369312 64446 64271
86298890 8950 8400
704880852 26283 26524
523586371 28329 28854
442524520 84642 84595
731094736 26559 26750
79756068 56355 56382
218782511 42818 42832
736649636 86397 86149
546142773 26647 26125
653971616 90692 90655
42599452 64491 64613
226239296 84769 84675
347120792 82809 82911
408379865 14613 14721
261229124 84450 84679
629205519 64131 64097
981073907 36604 36736
98658922 72473 72613
82996627 56730 56890
59918015 74874 74580
401300812 94989 94923
531509022 58483 58791
626967832 58537 58119
607462925 60189 60837
784259596 397 116
571143244 331 438
379613259 46393 46680
1325117 16525 16593
752664198 20477 20082
736277194 48320 48722
698051900 22291 22512
222424115 44281 44340
507872919 16375 16922
750420897 20185 20657
835090035 54736 54636
287202024 24720 24957
286369409 94476 94594
345050700 52716 52981
544996458 42790 42904
245179962 54689 54613
213703419 570 993
628736391 76379 76427
483684062 62543 62852
255694978 70495 70642
830267726 82962 82563
491048384 261 599
921503341 42903 42680
816478501 4549 4564
64769831 94547 94244
288773873 72473 72734
851941974 64337 64887
514642361 14308 14554
638997230 52063 52811
141733032 92261 92784
894257475 62266 62732
616569714 68076 68345
6588293 78606 78713
419926645 78087 78408
200677462 28098 28951
733384943 70044 70676
556873110 68159 68463
623976466 58225 58684
793803371 64276 64615
954688366 98906 98442
823108564 20958 20639
472872844 24339 24977
746766652 6140 6680
905526034 56313 56191
97860286 64296 64402
306724342 64276 64852
602468138 36495 36286
107096028 90090 90000
702726487 62994 62188
207690859 14470 14030
881208387 84538 84080
156582505 70401 70201
179682452 92887 92884
913396344 30821 30499
436639631 16710 16185
725885894 48648 48395
333702656 76282 76961
840196002 30275 30372
504826960 20551 20541
615523461 58172 58114
640478266 68652 68017
929093306 70515 70935
978162985 76702 76161
349813649 74317 74709
205860855 80839 80519
342865075 30903 30796
465370713 68286 68894
854380333 54179 54677
322703230 20086 20637
631252335 42226 42753
977387633 26686 26753
630875171 4101 4707
772598461 22073 22932
120496432 38350 38500
401721978 56718 56037
895000748 24402 24457
329356400 86972 86369
186613475 78217 78120
826893628 26027 26386
546172910 68562 68093
626395524 38899 38481
588870548 831 580
672619813 8460 8500
371165916 96014 96136
727863722 24216 24635
338447581 44059 44897
443293805 42975 42527
367548328 30455 30970
525397174 26117 26559
496205129 68446 68897
223385861 30934 30958
254912755 35 628
923536359 40712 40019
834071832 2383 2725
342180477 8144 8737
938180656 12201 12591
866462870 22233 22257
581450152 64353 64480
908279810 80154 80537
436001975 18247 18943
672687544 84277 84006
758231522 50964 50036
9400351 58271 58851
541694165 98800 98959
928479224 26918 26210
376917090 44375 44235
175892299 36163 36443
472950680 74707 74948
44490019 2590 2209
731045462 46104 46761
458832116 4337 4991
402219203 72192 72246
449960315 98000 98569
109972392 38288 38259
241746989 80437 80700
746095477 46868 46525
266936611 50466 50262
546886411 14643 14170
827154500 78637 78790
393455519 52959 52566
688404419 10950 10041
926136665 44734 44441
908367341 12062 12881
170447055 8044 8426
464938995 44237 44633
774106203 86412 86910
687415840 52377 52725
926391642 64788 64871
391211188 32676 32801
828654437 12233 12096
973795533 24065 24258
1793443 90764 90872
479072322 50259 50459
412631298 52388 52634
627533611 74233 74538
671263394 88212 88156
654552262 24454 24565
656550813 8560 8383
768326462 88383 88285
689105291 6340 6542
793061139 26049 26255
868469853 34534 34869
341309045 76978 76265
67510194 2029 2135
599259141 42660 42280
622268552 48297 48343
323760893 80347 80064
433502493 30903 30204
146441209 60834 60207
955033409 50618 50891
495095601 10976 10434
662927005 82762 82605
554718087 54137 54700
579490300 96876 96607
955026799 48020 48284
975970900 68621 68666
207427108 28398 28228
680507269 94707 94390
355202031 94240 94309
956913506 50584 50317
658973626 4195 4262
371066666 66728 66013
498936803 32854 32032
888042311 70991 70074
30954856 70793 70395
685749389 84258 84633
227615294 60150 60705
610150553 10147 10706
496008985 2560 2987
769960442 6541 6128
500431849 48572 48248
588297948 50719 50134
979646598 98654 98540
480003819 42346 42967
315690033 90673 90146
140088880 94431 94605
699513120 18801 18684
556266644 96487 96287
383289400 4939 4179
989956448 18597 18302
131956409 52450 52011
606405909 84484 84939
553529235 96004 96026
244618414 62206 62918
798820233 10961 10923
154663765 92502 92111
320091768 12290 12219
438505651 82985 82888
423448175 80896 80654
768157502 92658 92173
540384625 4362 4760
123061598 2220 2324
999114700 68755 68180
595497684 10805 10024
819110797 38383 38859
794267970 48863 48137
455654602 6382 6746
731669666 28617 28187
348121174 80901 80180
101792669 86184 86393
65296598 84725 84977
256991511 54943 54292
210876771 2487 2847
279647102 46173 46411
187292151 14267 14250
698517418 36315 36581
378442317 20356 20818
497737137 26350 26936
994903845 62431 62319
499227610 80761 80291
14219027 8082 8632
478680055 36789 36723
280171747 72626 72400
481117234 16694 16784
98043554 56460 56531
420318639 56671 56739
28527368 48596 48329
781683984 70152 70906
596372855 50177 50844
567005834 36840 36569
865476477 18061 18127
705828507 76079 76190
327875022 576 818
664783040 60619 60084
285409243 98352 98265
329675145 34470 34716
120068161 72224 72386
74454096 78741 78150
472274639 60605 60386
904246176 72502 72546
672399630 14219 14750
183015024 44785 44388
735015256 6848 6629
494961127 60513 60672
657056275 68914 68980
655204094 4511 4872
91550131 20354 20433
916803241 8835 8128
516242137 24333 24278
571091329 16061 16431
992099582 32815 32447
647214721 56596 56026
160055665 14794 14295
968128218 4434 4065
603901683 82659 82640
314570131 62482 62288
864602648 70822 70981
440406494 68939 68102
523522814 96044 96209
34122654 14486 14727
100302651 64941 64405
423498724 56926 56291
548052077 10437 10058
437963389 64319 64392
279724644 8274 8024
211694898 60732 60208
610769651 28236 28958
202462666 28751 28306
619659349 66108 66457
548134687 52222 52435
445820548 58084 58973
575032260 36634 36729
559652876 82432 82001
111344213 24719 24395
208140636 42340 42655
228246757 36850 36576
940599336 46491 46657
259464186 94096 94390
546856186 60075 60536
46963747 76149 76533
176500141 42263 42212
701840846 94183 94035
307203655 42117 42368
360829156 84234 84330
115407931 8284 8577
188873239 2027 2108
276056355 40451 40866
223220233 52465 52869
236295423 86734 86643
2094196 40963 40607
937551751 46889 46140
258210931 8693 8525
443072833 56885 56804
845750520 94780 94277
134470177 12951 12278
551164727 4097 4388
817742299 24670 24875
178522746 50037 50746
976459725 30232 30631
805783814 22145 22040
989949542 24962 24114
105611699 52640 52405
472717303 52996 52059
829139780 48592 48719
580551727 50411 50267
637999962 30626 30127
609723558 38934 38825
338812052 12913 12672
936693409 6022 6731
395180122 52060 52823
729333212 84343 84149
261749712 46201 46394
40015625 88920 88962
864185853 10165 10562
486337658 88280 88043
335014004 30045 30352
925125756 8020 8761
964770741 76825 76002
319071301 96289 96319
302567401 74086 74923
364033439 20296 20566
478196736 50904 50171
810947370 12788 12950
964279050 78519 78316
959903387 96642 96879
997878182 98296 98274
433178112 40278 40427
24998677 94175 94325
594192009 44279 44970
682566382 96432 96530
586397759 52105 52866
624185789 4422 4637
116338884 24562 24928
563549231 82521 82814
835493318 28397 28499
75838434 42785 42341
54131253 58662 58784
246000912 20529 20005
19772218 10559 10527
245510505 98279 98136
303958408 48414 48519
371019161 68298 68407
874525276 70380 70501
644345469 86773 86098
595170617 46583 46917
711772254 56913 56311
57321204 82501 82232
323945159 30532 30417
700259941 98115 98840
338330624 12272 12405
504522593 60026 60948
828351927 753 91
106468800 30605 30872
686934283 60744 60702
133582404 62877 62984
513071355 36623 36353
35396877 10879 10017
985127158 38581 38982
299684745 38678 38704
462993190 50579 50811
594325707 80603 80295
301465562 24225 24422
244590247 6478 6352
812661817 26630 26168
807875117 6093 6153
48545033 60850 60217
935155952 80403 80978
690177855 64839 64920
334285159 8880 8136
664286773 46058 46802
510973123 72843 72549
559219402 54209 54189
214387211 74706 74793
532630501 46941 46911
355734909 68056 68268
520056788 20280 20824
297398097 62528 62407
264994625 6329 6093
753478750 18744 18839
555083468 44779 44796
478562661 62551 62556
899294468 6422 6160
662136029 94538 94814
710164712 74772 74276
178370837 28611 28846
134083526 62483 62998
878708321 6403 6143
179978210 2784 2897
963967942 34631 34159
25320145 58662 58471
781548504 64373 64393
523865309 14220 14883
489485102 36531 36140
505079459 34329 34070
90981924 36589 36192
486482628 50164 50802
362200847 52774 52513
851556750 58003 58845
713525772 68498 68594
794246200 60121 60144
574354600 74004 74812
812643872 12918 12412
97201754 84198 84824
768770724 22252 22356
591163444 10420 10365
210535621 24315 24082
747289602 72580 72529
154147751 84011 84057
73616059 82387 82787
337990346 42690 42720
869578842 6961 6121
127051958 38144 38635
489089523 16945 16021
429224777 72346 72699
749441700 62914 62684
733909653 4459 4383
547036788 26101 26907
159436030 48269 48526
26537495 80554 80687
355872099 58865 58729
587853506 78217 78815
303066416 84244 84219
149890838 42229 42582
616325690 38479 38461
180977564 367 467
532725829 12164 12929
664905049 32172 32615
34855904 24480 24055
323502904 46083 46130
532393640 76915 76945
793702713 48453 48280
321728594 44844 44832
30496710 88177 88366
680540707 48384 48973
173597598 20941 20857
352802369 32026 32143
805818118 4807 4875
232366270 38900 38904
930950662 40603 40373
178106327 58358 58351
107687415 70215 70032
756408699 68628 68304
559888690 12513 12861
998649924 88182 88166
526123586 52878 52218
596339221 166 453
676512279 10009 10432
62292302 40814 40002
36290771 56513 56420
900692395 98799 98728
757032875 72303 72845
542865904 66066 66742
665322938 14221 14740
993180566 38332 38703
876488481 62422 62926
384700929 16814 16474
145158806 88240 88699
431215693 2419 2306
546931582 86989 86319
546384792 32130 32874
353568322 68444 68450
119972022 82724 82776
719259060 64351 64932
379221087 76407 76179
803290415 46799 46339
143570134 2572 2155
226246333 12230 12581
465009579 54555 54815
39187205 40399 40008
86570102 62198 62826
133286025 70894 70344
935162946 78056 78884
821150447 74548 74953
262100108 18090 18966
234658666 22312 22282
480952557 92642 92452
358888887 82862 82639
301047937 52483 52177
408946073 18127 18077
729719348 98808 98409
688697099 50398 50407
988537174 92149 92588
259333257 32939 32202
635370727 68613 68612
285796321 26722 26398
15706195 70780 70295
722170504 60280 60705
457679731 88974 88693
221519542 56382 56536
637919225 84268 84448
217936566 44814 44496
488347609 58795 58372
639721247 52772 52936
965496056 28245 28513
64080184 6260 6605
567072700 54249 54714
207944317 54202 54992
90322092 4772 4980
795161650 20993 20046
732845874 42257 42858
39328301 18112 18251
918368543 78322 78774
246288185 68725 68867
328267037 56237 56455
493674608 32078 32516
233048117 72252 72749
529290163 26055 26182
815837727 68567 68180
491373190 24220 24768
451899547 54042 54380
912986280 28199 28302
74410586 8824 8862
891356092 70494 70695
96594112 10582 10350
435326392 48610 48651
862785854 64016 64707
51702561 94734 94034
84761048 66203 66576
891833520 88968 88676
870853124 18398 18036
823739146 56586 56160
245027161 10137 10647
614018334 72439 72082
547094868 52927 52672
153384310 34214 34347
851916561 74399 74308
333167890 14940 14411
700280310 70780 70792
663325862 50431 50477
724754434 72171 72714
381689540 66964 66436
395503698 50164 50953
317876181 80359 80190
693353983 10965 10036
719022885 86404 86504
402512546 42123 42414
184598794 66867 66481
400162087 24499 24797
241855092 22606 22700
923494422 34166 34936
292219156 30332 30982
836616484 46548 46579
86269413 24265 24515
191011199 94426 94969
219615384 26138 26118
598600259 28998 28305
931993426 80416 80586
852177221 36918 36281
172555422 62271 62815
196938912 62828 62305
590455480 74893 74089
764403049 76806 76124
866338456 72595 72089
458333863 24107 24246
427352388 40063 40314
925094824 80540 80432
735715745 82176 82060
871319564 68028 68525
534406241 84682 84974
377676251 38431 38907
687920382 82675 82012
350958635 44963 44470
704997879 88024 88634
783973393 4541 4171
369546602 94494 94870
382267347 18700 18601
431623374 62775 62616
279781396 78382 78489
140459184 16716 16082
125524975 38733 38092
846814603 76264 76433
501175806 58869 58645
89587162 30907 30644
780670461 22822 22982
793872497 90216 90552
410901261 26543 26020
207988210 14585 14955
719564891 30821 30837
696197705 70693 70627
835325216 98948 98707
476076779 98011 98358
998247989 10673 10739
216909531 88605 88572
920154994 98750 98713
152072112 96847 96964
936507570 64942 64069
445390499 4492 4993
121861922 86941 86849
775454037 90142 90788
367839513 32560 32721
766458874 38940 38723
535558017 40344 40755
281792206 46415 46464
346296348 18711 18002
915351790 30443 30512
137288813 10936 10014
146950442 24832 24159
412827337 94536 94324
117861196 64828 64474
352523276 98542 98401
448394017 66009 66956
548983752 18807 18727
981376486 64533 64367
670734679 30465 30706
703429005 18958 18052
988792833 12835 12148
223701471 2851 2085
452807046 64028 64401
329376728 6669 6991
245810018 18895 18753
821530747 48981 48753
749162620 78729 78433
520985947 382 23
171187229 38884 38448
327841610 46915 46608
650141593 70993 70932
275111290 28254 28480
566805993 64431 64061
119282457 875 689
409200740 20591 20522
654256228 82835 82520
381181093 84741 84215
841067369 96994 96063
391839478 72403 72568
634536087 36177 36210
192099608 920 178
691012297 40752 40767
331905762 64471 64832
800705740 74574 74947
167491664 46804 46174
501389528 70922 70933
619270974 20438 20299
48191104 94008 94930
39244645 24805 24821
226819395 34743 34145
229306643 32466 32467
621507748 56683 56512
819555253 34450 34356
341971986 48788 48512
664315187 38555 38445
715623223 70330 70817
430399005 76433 76698
727938846 26155 26748
422640605 2843 2060
561324552 82960 82725
642364453 62211 62439
541992397 16496 16302
100212503 42976 42579
26791139 34101 34917
438367223 20058 20124
350348513 40825 40729
161739212 92016 92532
502232441 60622 60498
580625843 40003 40913
129968220 92737 92492
703660152 12645 12528
854685973 16500 16126
918718383 16402 16744
823410412 18180 18582
668680815 44673 44838
502895018 80100 80083
34571458 34808 34042
804097360 40452 40796
126622527 82066 82113
93081938 92795 92186
768192444 2630 2609
283512934 86270 86906
85245505 94020 94244
499995457 38151 38811
193746788 78177 78552
398099402 24041 24525
191199506 4392 4992
606741563 70656 70454
541697347 54762 54300
191277744 2075 2319
374039951 92996 92836
230754689 14165 14042
579364918 20610 20160
945246692 38794 38868
562110785 30306 30193
475537906 18953 18958
666682710 38988 38492
521105295 78331 78819
369910300 18381 18724
403513834 24591 24750
999377098 8384 8082
999544380 50825 50518
475034902 66183 66916
164483159 34722 34471
569497278 96938 96354
627444639 4544 4772
760025589 72267 72644
928587493 74330 74235
403387168 24863 24844
528451868 32329 32045
238794546 34750 34202
99588015 94536 94037
618204447 58906 58186
57735911 68250 68241
974929590 42023 42841
162190514 743 942
878847387 86436 86796
137424006 34770 34276
711825012 6670 6916
864545926 84902 84104
192321987 40420 40397
603519208 86285 86053
658804719 8245 8143
666164136 90203 90450
501196948 26096 26573
291178417 16976 16054
352121328 88468 88254
975784590 14427 14079
712280445 982 146
960629798 42077 42964
15869514 44401 44950
815201154 70494 70402
816462640 60283 60390
711164379 6487 6481
578226975 98688 98634
497409355 8492 8011
560702084 86984 86012
176675390 44458 44820
919814333 12276 12183
260075596 12477 12782
318562985 2563 2665
168184460 20391 20563
854416470 68351 68587
812627357 32591 32585
463064992 56179 56000
283705117 2308 2903
143504102 86639 86766
183196059 28579 28948
75866299 74674 74484
86153740 90954 90751
856568461 16090 16702
708472776 96629 96788
77116358 18434 18906
341315534 88827 88160
393549034 28976 28336
325483327 68627 68781
892678444 92605 92631
280538327 20482 20018
973847192 16310 16414
210230040 32201 32923
399666221 78776 78919
174076643 26409 26153
540162356 56048 56710
761738550 20466 20805
809821638 2498 2986
60686325 68151 68759
718858839 56049 56500
427563055 764 719
66525653 74006 74323
274712757 10045 10993
599210634 38161 38381
889615489 52213 52088
229752970 90236 90176
335559746 46824 46213
912128062 68463 68325
65474494 80525 80384
745389750 92360 92204
559812301 76937 76672
225145631 8430 8709
458859518 64852 64279
367477882 157 37
675540284 82910 82841
872838999 42793 42699
976827916 64757 64128
614666395 10837 10910
141490502 64046 64353
698237593 62522 62114
982315350 34914 34749
434401678 48144 48740
719613772 82556 82923
9211903 42098 42051
236236984 76558 76595
245857789 68089 68927
815434432 78390 78319
50871723 88432 88541
335551829 90232 90441
865484788 8038 8133
221204990 60674 60170
862159468 80302 80070
310430700 18049 18550
458782603 52678 52159
903568877 92317 92282
349206014 40408 40322
47650370 66268 66062
201609288 14185 14585
694549190 10566 10792
96824461 46271 46854
483745482 92441 92802
252636866 28272 28513
823685336 78287 78773
695184635 14903 14576
718757783 14593 14816
441910536 80610 80682
905164966 74452 74271
879287651 80811 80200
660368904 46803 46679
889567628 12148 12442
165126256 88486 88845
928479254 68495 68881
618367755 94218 94973
164696019 42790 42800
435542043 96466 96159
749744946 46811 46106
284156069 60322 60799
542890492 36502 36527
780081949 34726 34426
912441772 8095 8299
885675173 46896 46120
248610369 60882 60165
944379249 24534 24970
67435535 2328 2572
474768841 36297 36613
514675303 38363 38652
7933222 32320 32222
281405736 88937 88807
902944101 76779 76452
898900719 56012 56909
32939887 16092 16766
892644717 62639 62996
885297227 22305 22238
572586490 96518 96875
247131107 72176 72993
669804481 62158 62791
397030549 22476 22301
388348502 98404 98426
78288574 34754 34474
528786617 10931 10339
470205250 78623 78151
857170552 28083 28394
292230950 48674 48561
330571037 36611 36228
890290705 98346 98708
212887666 50256 50924
623034442 12586 12743
811173425 4344 4746
405475456 88491 88765
321684182 86575 86831
977730553 90021 90280
808229567 96202 96368
901143917 40202 40862
446629964 26362 26515
951658733 92690 92295
982117440 42493 42275
896574818 82797 82893
307770954 76446 76316
160161652 26530 26911
126716898 22138 22406
718180794 24735 24653
553173622 52053 52413
485230389 44319 44098
33030539 46451 46405
384848236 34217 34288
952965261 6480 6172
288643976 24372 24442
85026191 50465 50600
250173002 12394 12300
744747700 90188 90973
975183966 38466 38750
248794672 58529 58955
761502516 52739 52335
645560298 78816 78722
600736124 4943 4158
167680693 40693 40216
294918887 8232 8173
702899739 66880 66246
807184177 38989 38130
480676775 12810 12123
725162482 2949 2044
68095745 46082 46314
677929366 96398 96702
543807362 18140 18087
576828587 62022 62677
315741344 78418 78098
30781332 72699 72097
132469719 98487 98658
187990607 90455 90682
216991868 367 290
842303080 12901 12950
984842641 16898 16273
545242550 66857 66124
772004491 82215 82735
794946327 84141 84266
550875739 42922 42219
57474227 12037 12980
899190925 86001 86920
377012826 16491 16666
388646062 88158 88414
267641766 56530 56955
820840282 88602 88453
736405625 32271 32239
667650794 10042 10760
679095778 44620 44331
955814329 6899 6707
333021593 70303 70402
203110298 22006 22742
97612364 66034 66792
410595399 90167 90846
486573830 30616 30067
168469868 84024 84512
952478282 60823 60342
254139736 4744 4349
712177111 4477 4638
792935240 36390 36025
785950733 50710 50140
425049803 34914 34732
828718470 34931 34729
999273734 16409 16528
637042701 86693 86644
172062215 28793 28022
536223481 42186 42810
470835575 62600 62032
613146003 959 708
608865527 86002 86430
453936154 34444 34258
695316354 20524 20964
256828671 80429 80407
574753660 54484 54564
425552664 88649 88040
557717981 58246 58739
575245765 46766 46415
560800013 50658 50070
399307795 10581 10644
298394692 80729 80423
272943499 48844 48574
54345646 76976 76383
985222020 18586 18720
914936661 86776 86292
742411752 24102 24036
64386690 54369 54267
978687232 56799 56660
741686771 24393 24830
458777659 32153 32285
226758768 338 379
494576367 26298 26235
977881930 12485 12374
482785259 24751 24811
615227308 84916 84960
327246712 32203 32716
679614716 96282 96166
794184234 64517 64047
451930447 54278 54669
636233673 8544 8465
434650717 82609 82459
685916822 903 32
298489115 76198 76844
789194314 98992 98469
255582713 6807 6099
275241116 56812 56708
483423051 12241 12559
380178004 70763 70234
837986738 78055 78307
125495759 54270 54222
563389209 22546 22391
693583682 44644 44077
323374289 2569 2631
70014882 86665 86901
986839028 82351 82531
426909883 98970 98023
532464607 88180 88201
199285290 88298 88023
176927187 38259 38672
607801757 80717 80108
524331988 74954 74697
868121155 24393 24942
520309510 98839 98327
89341369 26844 26233
540322117 48673 48842
484403085 58297 58477
766868051 40879 40827
423380152 60922 60231
283898527 84097 84022
948284777 48643 48662
717753589 12014 12980
228785412 94827 94195
68860439 62345 62181
309445921 22907 22134
75323986 16607 16990
960928493 56345 56133
677736719 68286 68000
260888657 52012 52284
26708478 12183 12595
821403102 50987 50854
517345986 58265 58223
199439446 8295 8331
804176758 88181 88678
634720477 28047 28172
172624095 22826 22584
334467296 96481 96782
28246291 12335 12165
402807310 34980 34682
719116267 38019 38167
96284649 22218 22463
96690740 70794 70310
318619391 66076 66370
872154297 16752 16091
385034688 32717 32818
497345856 52029 52352
719751196 36162 36960
746096263 90224 90593
586501056 42150 42138
967733263 54715 54239
368427490 12531 12463
728293282 22253 22889
150973420 46116 46168
375883412 30194 30056
423677081 60162 60806
324911431 48403 48136
399079995 20457 20460
345729189 82082 82084
105537429 8382 8050
436693336 32238 32900
326509781 48966 48195
780064867 64360 64895
371115736 98131 98536
991089819 98674 98050
833375173 50308 50196
141885843 88110 88832
180836222 54041 54353
656818400 32042 32523
88815285 50192 50711
298594774 86991 86110
817473824 44420 44937
210123039 44607 44865
574733063 48084 48805
212364939 6508 6365
428082942 24550 24419
564222573 72939 72532
80648823 82814 82755
429029549 401 38
372584522 70023 70211
389257109 54390 54023
109691047 92405 92090
206517484 135 307
733800973 54752 54689
500399349 88106 88640
280055730 66620 66125
603265906 12357 12392
867255308 8329 8595
11586156 64471 64016
930122074 60336 60409
231002744 26381 26575
969296636 88042 88900
772993645 56017 56711
308697061 6132 6915
98375409 26920 26510
550001495 66186 66444
238764754 32524 32205
108155496 66436 66329
227309084 46297 46111
129724700 68687 68104
735860646 72622 72933
120618358 72347 72490
562375873 74404 74585
421156516 30930 30010
641652407 614 328
146113384 46751 46113
367995965 54924 54635
392407383 10923 10875
317476163 34043 34923
723809698 82055 82681
715912443 64456 64260
773722917 96499 96683
376506346 30947 30534
900285139 18287 18296
3170771 10234 10112
705351792 68843 68663
122815516 22161 22676
145904961 98010 98432
17913657 26192 26084
629605180 82416 82088
483361345 48327 48159
438652138 44444 44303
110111366 34208 34437
963937865 18343 18675
123922365 12217 12068
86437371 28902 28561
871244447 42809 42553
375541580 36666 36847
941797313 38852 38803
557776819 58505 58535
954162107 68420 68877
531671256 30243 30697
97161544 12769 12042
869084554 68948 68041
503307132 64159 64778
756983693 64424 64648
941325307 92104 92956
993719157 28379 28797
423104500 42019 42467
239007272 58074 58439
4991693 16174 16424
814050727 6594 6174
554384247 90326 90656
408889440 26487 26980
706196382 68158 68525
302403428 2972 2143
661704181 46385 46973
387114161 56501 56690
960272967 4764 4544
674582030 88124 88796
747099736 40661 40881
825982776 22138 22301
769204130 18447 18225
137193410 827 778
577320470 40906 40322
806436167 52115 52997
767110740 50665 50270
436400295 18147 18634
473390676 60215 60909
223768080 38604 38496
371247695 18696 18438
728908812 94136 94999
812005353 18878 18970
640529241 88836 88519
552782561 62692 62059
506019520 88925 88927
426630646 84185 84676
832165268 44247 44776
441540245 24911 24558
310558159 2760 2972
802794095 32923 32037
329549503 20867 20993
431461111 70522 70414
774063147 34836 34393
450487209 36081 36128
485550758 16222 16502
414686121 94614 94512
152999052 34737 34005
769095553 96834 96680
887452884 66018 66933
441621447 16904 16573
762521069 54585 54826
572051753 90013 90858
242604828 26929 26609
337575321 10354 10232
382900876 96181 96803
815510639 44823 44232
735818633 16284 16314
999071269 96850 96540
528786444 46683 46514
248502024 42544 42065
158440744 18853 18509
836685191 50928 50498
114596594 84503 84767
621827600 14136 14734
52666940 16222 16487
624988051 88710 88880
447167632 22530 22839
406125382 94164 94842
710121833 98110 98901
65353783 4525 4894
818935760 58984 58432
92415542 42610 42031
299266067 80409 80305
333113332 52149 52774
821799616 8942 8885
997025082 18766 18144
945483628 64258 64331
573566595 76636 76187
926197325 48896 48714
424230580 46844 46505
722904882 98627 98272
16414513 86962 86072
538461524 48736 48717
525455449 76922 76256
843626090 96015 96672
424789154 84219 84894
443040744 54395 54779
993750705 30122 30032
917330357 32163 32501
109422510 98731 98114
503813719 20425 20228
486280596 44090 44481
631198565 46733 46961
286291495 84495 84222
785856665 60716 60013
216000229 14004 14488
611422209 72502 72799
185997377 62825 62728
432500888 2256 2211
135278632 82019 82094
207045446 70883 70085
182551025 8371 8726
841445998 26318 26061
692731253 44402 44222
602541307 98025 98971
103570858 10754 10362
676085711 72863 72603
214946875 14492 14416
402875637 58230 58312
616267021 58611 58314
31036461 66882 66013
557481862 4649 4706
653669984 28465 28568
817077323 94057 94496
8480521 42180 42020
172873873 64490 64889
231744616 88642 88620
536994166 56346 56432
192825617 90342 90866
251740106 48853 48767
971131466 62172 62310
661710792 50553 50628
265333968 86658 86352
434261176 44408 44352
451343490 86415 86095
557394062 48760 48109
756283950 74795 74073
741078166 48748 48939
618938103 34313 34287
648680221 64671 64074
106618789 66880 66723
5418188 44465 44495
372186617 62866 62699
61812988 32356 32089
867614746 88476 88446
500092488 14743 14186
653514623 38453 38759
867907350 50979 50503
340500264 58021 58356
423808959 72809 72579
672167637 14857 14634
78463798 68068 68714
55936632 66207 66063
251101630 44374 44348
174599781 18320 18496
108359015 50516 50048
955665143 28100 28232
437937953 36213 36370
42913403 30440 30255
997391570 26883 26686
301574818 24368 24094
312656612 94064 94594
3449167 84442 84574
202774560 44243 44730
809866543 78190 78735
62572012 40075 40647
838590499 68106 68519
387883018 48246 48553
473045019 18884 18098
29133445 36338 36334
696611817 18304 18393
271971275 30027 30001
259727535 62638 62914
983154636 8181 8033
753615455 66997 66998
156971749 78586 78937
918021985 26977 26747
146031180 18403 18771
221158995 80130 80269
957697862 34276 34683
77125299 24415 24368
442202296 86348 86503
792762352 4036 4340
925917538 54076 54315
925540252 74665 74865
916968807 82933 82460
801000899 66005 66661
178745319 50720 50406
557513707 28672 28805
994906914 2644 2737
33236521 66823 66881
176738989 94447 94661
417938589 86817 86510
326752261 62583 62051
267284290 64629 64878
48240023 54309 54332
353050091 90256 90104
528530933 20528 20807
131729929 58872 58253
661683345 30663 30540
309706009 76765 76374
27905855 42092 42403
39087252 34791 34649
247965760 30967 30689
714726018 94781 94529
656175597 94069 94519
648241156 56754 56708
292176947 44004 44729
175332909 38027 38710
766283061 26307 26904
596257340 20123 20865
78977272 56482 56376
270332135 52777 52360
392087809 74217 74058
466843246 44907 44935
35606917 50910 50620
442451443 66010 66032
266386624 56356 56757
355898496 52438 52245
408287602 36191 36187
685309268 56443 56272
308646093 72930 72484
215978719 36114 36600
660787992 92829 92709
653503399 82238 82513
851394588 84670 84009
869209756 26918 26191
281600781 76468 76298
397986682 28723 28940
470201916 30844 30307
949489588 50838 50807
972351858 8184 8232
771858668 6393 6505
344433168 42468 42781
904899953 16059 16295
231820137 72610 72599
754189492 36284 36659
381653591 28813 28347
504242876 78678 78251
518865018 86067 86722
648551431 70040 70748
199706573 70085 70891
154497039 94789 94895
5359462 40148 40536
669309910 88089 88195
949889735 54539 54009
682978696 14282 14113
650534522 56996 56354
895449056 860 111
875614393 60356 60177
543405345 78215 78621
488657417 42053 42797
221292512 56852 56380
881070346 62223 62410
575658189 42360 42163
877590773 98793 98070
149067792 4770 4437
726876297 88997 88893
